I_mean,I_variance,I_stdDev,Q_mean,Q_variance,Q_stdDev,label
0.0489233,1.00142,1.00071,0.00199,0.00813664,0.0902033,0
0.0796888,0.892849,0.944907,-0.00769292,0.00559105,0.0747733,0
0.0718669,0.922056,0.960238,-0.0235665,0.00942199,0.0970669,0
0.0641042,0.952896,0.976164,0.0243496,0.0095834,0.0978949,0
0.0883473,0.993519,0.996754,-0.0119276,0.0071457,0.0845323,0
0.0309642,1.1489,1.07187,-0.00521916,0.00625301,0.079076,0
0.0710374,0.9583,0.978928,0.00730111,0.00609703,0.0780835,0
0.0918132,1.08752,1.04284,-0.0144992,0.0089497,0.0946028,0
0.0529158,1.08444,1.04137,-0.0142884,0.00473294,0.0687964,0
0.0716868,0.989505,0.994739,0.0100152,0.00781195,0.0883853,0
0.0328747,1.07389,1.03629,0.0611656,0.00803332,0.0896288,0
0.101321,1.01869,1.0093,-0.0471897,0.00672076,0.0819802,0
0.0752972,0.97228,0.986043,-0.0162613,0.0064094,0.0800588,0
0.0792184,0.961948,0.980789,0.00166543,0.00707358,0.0841046,0
0.038178,0.970192,0.984983,0.0243372,0.00651685,0.080727,0
0.0508386,0.939349,0.9692,-0.00933502,0.00321648,0.0567141,0
0.0662735,1.0657,1.03233,0.00327445,0.0114049,0.106794,0
0.0801648,1.03871,1.01917,-0.0101772,0.00969375,0.0984569,0
0.0490067,1.03753,1.01859,0.025991,0.0022151,0.0470649,0
0.0389877,1.03908,1.01935,-0.000964475,0.00620753,0.0787879,0
0.143961,0.96724,0.983483,0.00153721,0.00784213,0.0885558,0
0.0752285,0.994085,0.997038,-0.00322982,0.0155285,0.124613,0
0.0749496,1.02486,1.01235,0.0578602,0.0109084,0.104443,0
0.07689,1.07961,1.03904,0.0340556,0.00928532,0.0963603,0
0.0498774,1.01919,1.00955,-0.00461519,0.0162606,0.127517,0
0.0552367,1.01635,1.00814,-0.0200657,0.00502945,0.0709186,0
-0.00132001,0.977395,0.988633,-0.0166829,0.00818248,0.090457,0
0.106733,1.00399,1.00199,-0.0115643,0.011542,0.107434,0
0.0370139,1.01608,1.00801,-0.0240808,0.00546637,0.0739349,0
0.0926252,1.04571,1.0226,-0.0163328,0.00903149,0.0950342,0
0.111372,0.988663,0.994315,0.0298458,0.0104229,0.102093,0
0.0539043,1.00654,1.00327,-0.0086737,0.00949807,0.097458,0
0.0534584,0.95121,0.9753,0.0890116,0.00923105,0.0960784,0
0.0580136,0.934221,0.966551,0.0113536,0.0152868,0.12364,0
0.0984595,0.896109,0.94663,-0.0419572,0.010585,0.102884,0
0.0569869,1.13621,1.06593,0.00813438,0.00334962,0.0578759,0
0.0529545,1.09005,1.04405,-0.03511,0.00855085,0.0924708,0
0.0906967,0.963247,0.981452,0.00503678,0.00768489,0.0876635,0
0.105493,0.909101,0.953468,0.00226382,0.0145253,0.120521,0
0.0220499,1.08971,1.04389,0.00966211,0.00692011,0.0831872,0
0.064105,0.957728,0.978636,-0.0447817,0.00677399,0.0823043,0
0.0818653,1.04852,1.02397,0.00956763,0.0144273,0.120114,0
0.0763588,0.996259,0.998128,0.014304,0.00451628,0.0672032,0
0.0888997,1.06183,1.03045,0.0219949,0.0115183,0.107324,0
0.0762409,0.92848,0.963577,0.0121757,0.00535955,0.073209,0
0.130237,1.02186,1.01087,-0.00680432,0.0106112,0.103011,0
0.0500874,0.920858,0.959613,-0.00214423,0.00479642,0.0692562,0
0.0732513,0.965867,0.982785,-0.0409775,0.0191871,0.138517,0
0.0736039,1.06571,1.03233,0.0596497,0.00838334,0.0915606,0
0.0621628,1.0075,1.00374,0.00515222,0.00733491,0.0856441,0
0.109675,1.08285,1.0406,-0.00524365,0.0183446,0.135442,0
0.0783775,0.960176,0.979886,-0.0383423,0.0088613,0.0941345,0
0.0614047,0.975495,0.987671,0.00940769,0.00996313,0.0998155,0
0.0511639,1.01458,1.00726,0.0086686,0.00455851,0.0675168,0
0.103601,1.00047,1.00024,0.000297531,0.00637513,0.0798444,0
0.117197,1.00328,1.00164,0.0450826,0.0123804,0.111267,0
0.0540495,0.93907,0.969056,-0.0152524,0.012884,0.113508,0
0.0754102,0.939943,0.969506,0.00689878,0.00952633,0.0976029,0
0.0901402,1.09962,1.04863,-0.0701437,0.0209903,0.14488,0
0.079642,0.956663,0.978092,-0.0223234,0.0047448,0.0688825,0
0.0250349,0.900212,0.948795,0.00325153,0.0142811,0.119504,0
0.136796,1.05714,1.02817,-0.0128072,0.00454848,0.0674424,0
0.0306191,0.920036,0.959185,-0.0244612,0.00675119,0.0821656,0
0.0935076,0.920562,0.959459,0.00826618,0.00941997,0.0970565,0
0.0605151,0.950704,0.97504,0.00636257,0.012389,0.111306,0
0.0189585,1.04324,1.02139,-0.0232078,0.00983122,0.0991525,0
0.0452556,1.10811,1.05267,0.0138063,0.0079285,0.0890421,0
0.0704002,1.02166,1.01077,0.0349036,0.00844827,0.0919145,0
0.0948459,1.0407,1.02015,-0.0282715,0.00502083,0.0708578,0
0.0625085,0.975288,0.987567,-0.0568845,0.0110061,0.10491,0
0.0905163,0.985557,0.992752,-0.0344437,0.0145152,0.120479,0
0.0870431,1.0133,1.00663,0.0206963,0.0114076,0.106806,0
0.012842,1.03827,1.01895,0.00719716,0.0140297,0.118447,0
0.0335766,1.12765,1.06191,0.0164017,0.00512166,0.0715658,0
0.0339051,1.03293,1.01633,0.0358932,0.00950126,0.0974744,0
0.0639452,0.948067,0.973687,-0.0171799,0.0117616,0.108451,0
0.0797549,1.04484,1.02217,0.000665909,0.00603914,0.0777119,0
0.0402954,1.00738,1.00368,0.0140464,0.0111673,0.105676,0
0.0990807,0.956321,0.977917,0.0179365,0.0057706,0.0759645,0
0.111348,0.97424,0.987036,0.0664716,0.0154844,0.124436,0
0.0822464,0.925187,0.961866,0.00410163,0.0104898,0.10242,0
0.0991886,1.00845,1.00422,-0.0110969,0.00877671,0.0936841,0
0.0639398,0.967854,0.983796,-0.0162557,0.00811242,0.090069,0
0.0400224,0.996349,0.998173,0.054037,0.00816431,0.0903566,0
0.0562859,0.963699,0.981682,-0.0379353,0.0129705,0.113888,0
0.0813282,0.980739,0.990323,-0.0042445,0.00724974,0.0851454,0
0.0395571,0.984891,0.992417,0.0530572,0.0102091,0.10104,0
0.0608943,0.994838,0.997416,-0.000443499,0.0148089,0.121692,0
0.0516225,1.03175,1.01575,0.0455575,0.00719636,0.0848314,0
0.0205177,1.00128,1.00064,-0.00829355,0.0101577,0.100786,0
0.0763135,1.09399,1.04594,-0.0151122,0.00667552,0.0817038,0
0.105042,1.07924,1.03887,-0.0603629,0.00841382,0.0917269,0
0.0649626,1.00743,1.00371,0.0256811,0.0103231,0.101603,0
0.0249315,0.99583,0.997913,-0.0345661,0.00638866,0.0799291,0
0.0394851,0.940041,0.969557,-0.0178302,0.0117021,0.108176,0
0.10411,1.07348,1.03609,0.0183529,0.00738121,0.085914,0
0.0750771,1.01213,1.00605,-0.0361985,0.0107168,0.103522,0
0.0627195,0.929013,0.963853,0.00278669,0.0095491,0.0977195,0
0.0439062,1.00582,1.00291,-0.00744199,0.00733034,0.0856174,0
0.0555819,1.00358,1.00179,0.00399415,0.00350163,0.0591745,0
0.108174,1.01899,1.00945,-0.00400817,0.00860295,0.0927521,0
0.0366726,0.961488,0.980555,0.0208914,0.00256327,0.0506288,0
0.0888773,0.950268,0.974817,-0.00592571,0.0133376,0.115488,0
0.0341634,0.927547,0.963092,-0.0331871,0.00962518,0.098108,0
0.0729166,1.0424,1.02098,0.0291863,0.00504047,0.0709963,0
0.0570828,0.973367,0.986594,-0.0163504,0.0141795,0.119078,0
0.0637948,0.964325,0.982001,-0.0202492,0.00928874,0.0963781,0
0.0661138,0.965854,0.982779,-0.0114199,0.00805614,0.089756,0
0.138922,0.91273,0.955369,0.0555454,0.00421338,0.0649105,0
0.0824598,0.933641,0.966251,0.0285109,0.00867939,0.0931632,0
0.0691302,1.02101,1.01045,0.0283334,0.00591949,0.0769382,0
0.0565278,0.934219,0.96655,-0.022562,0.0110141,0.104948,0
0.0789415,1.02039,1.01014,0.0217582,0.00799986,0.0894419,0
0.0747226,0.938096,0.968554,-0.00276031,0.009897,0.0994837,0
0.0591934,0.948058,0.973683,-0.0195103,0.0147212,0.121331,0
0.0735028,0.959373,0.979476,0.00159508,0.0106935,0.103409,0
0.0530171,1.06937,1.0341,0.00375047,0.0130441,0.114211,0
0.102211,1.04711,1.02328,-0.0155493,0.00966216,0.0982963,0
0.100765,1.00668,1.00334,0.021903,0.0122006,0.110456,0
0.076605,0.952784,0.976107,0.0149778,0.0078967,0.0888634,0
0.0720602,0.95459,0.977031,-0.0245673,0.00681349,0.0825439,0
0.0804118,1.05197,1.02566,-0.0169679,0.0106932,0.103408,0
0.0429397,0.999612,0.999806,0.0244737,0.0113873,0.106711,0
0.076843,1.01644,1.00819,-0.00529569,0.0104656,0.102301,0
0.0874059,0.990798,0.995388,0.0264134,0.00643941,0.0802459,0
0.091746,0.963334,0.981496,-0.00354683,0.0100618,0.100308,0
0.0890177,1.01179,1.00588,-0.0119801,0.0131534,0.114688,0
0.0709445,0.963128,0.981391,0.0399866,0.00851998,0.0923037,0
0.0558473,0.998521,0.99926,0.0698613,0.00617987,0.0786122,0
0.0419272,1.04856,1.02399,-0.00574013,0.009015,0.0949474,0
0.0669208,0.988792,0.99438,-0.0161187,0.00827727,0.0909795,0
0.0862269,1.04046,1.02003,-0.0490083,0.0168982,0.129993,0
0.0595683,1.11674,1.05676,-0.00901147,0.00879879,0.0938019,0
0.0784123,0.946091,0.972672,0.0126043,0.00883765,0.0940088,0
0.0848027,1.0037,1.00185,-0.0241128,0.00794619,0.0891414,0
0.0908488,1.04568,1.02258,-0.0046228,0.0117677,0.108479,0
0.102341,1.0561,1.02767,0.0135799,0.0109048,0.104426,0
0.0715456,1.12905,1.06257,-0.00301169,0.00811948,0.0901082,0
0.0850299,0.935597,0.967263,-0.0296211,0.00581098,0.0762298,0
0.0663896,0.987282,0.993621,-0.0172554,0.00896371,0.0946769,0
0.0478799,1.01538,1.00766,-0.0118957,0.00924163,0.0961334,0
0.0501584,1.0883,1.04322,-0.00574737,0.0156927,0.12527,0
0.0735854,1.01538,1.00766,0.00846828,0.00480745,0.0693358,0
0.0857781,1.07514,1.03689,0.0404778,0.00494434,0.070316,0
0.036077,1.08239,1.04038,-0.0135867,0.00935232,0.0967074,0
0.0649067,1.01113,1.00555,0.00305864,0.00938555,0.0968791,0
0.0879214,1.02602,1.01293,0.00239698,0.0137283,0.117168,0
0.0695825,0.977142,0.988505,-0.0061504,0.0134353,0.115911,0
0.0739576,1.02289,1.01138,0.00712701,0.00345111,0.0587461,0
0.0705609,0.989702,0.994838,-0.00198558,0.0100736,0.100367,0
0.0556031,1.00514,1.00256,-0.0188883,0.00964298,0.0981987,0
0.018062,1.00563,1.00281,-0.0294766,0.00947943,0.0973623,0
0.0547248,0.955205,0.977346,-0.00203807,0.0050153,0.0708188,0
0.0727182,0.988763,0.994365,0.0353607,0.00596468,0.0772313,0
0.0541172,0.966503,0.983109,-0.0245416,0.0101936,0.100963,0
0.0782477,1.0199,1.0099,0.0142216,0.00516713,0.0718827,0
0.0497495,1.0548,1.02704,-0.0196605,0.0137273,0.117164,0
0.108068,0.91495,0.95653,0.0099353,0.0137327,0.117187,0
0.0636784,1.00217,1.00108,-0.00417073,0.0042611,0.0652771,0
0.0968442,0.974301,0.987067,-0.0353984,0.00747749,0.0864725,0
0.0964385,0.906214,0.951953,4.77339e-005,0.00578836,0.0760813,0
0.0700065,0.918623,0.958448,0.0249151,0.0131329,0.114599,0
0.0764667,0.938091,0.968551,-0.00912175,0.0108029,0.103937,0
0.0030031,0.990941,0.99546,0.0418608,0.00459618,0.0677951,0
0.0336823,0.953992,0.976725,0.0129418,0.00903711,0.0950637,0
0.0872331,1.03101,1.01539,0.0310899,0.0100114,0.100057,0
0.05671,1.09965,1.04864,0.00682115,0.00989009,0.0994489,0
0.0697991,0.979752,0.989824,-0.00428603,0.00960062,0.0979828,0
0.0872654,1.02634,1.01308,-0.00808056,0.0129496,0.113796,0
0.00994064,1.00761,1.0038,0.00539956,0.0104081,0.10202,0
0.0529088,1.04052,1.02006,-0.0219232,0.0111826,0.105748,0
0.0563814,0.973618,0.986721,-0.025019,0.00594122,0.0770793,0
0.0566146,1.05619,1.02771,0.0305071,0.00937538,0.0968265,0
0.0928634,0.933594,0.966227,-0.0181286,0.00787019,0.0887141,0
0.0402943,0.990665,0.995321,0.025798,0.00512885,0.071616,0
0.0985102,1.05784,1.02851,0.0138132,0.0124191,0.111441,0
0.0608925,1.00917,1.00457,-0.00888991,0.00809853,0.0899918,0
0.0484278,0.940018,0.969545,0.0264001,0.00853373,0.0923782,0
0.0304583,1.08248,1.04042,0.0502375,0.0104713,0.102329,0
0.0746503,0.990332,0.995154,0.0310508,0.0130446,0.114213,0
0.0830866,1.0012,1.0006,0.0113806,0.0107558,0.10371,0
0.0897791,0.995995,0.997996,-0.0323327,0.00429437,0.0655314,0
0.0938505,1.13379,1.06479,-0.0426374,0.0176312,0.132782,0
0.0780201,1.0574,1.0283,0.0324031,0.0156143,0.124957,0
0.0476543,0.992281,0.996133,-0.0049879,0.00406184,0.0637325,0
0.117459,0.91757,0.957899,0.0144588,0.0127999,0.113137,0
0.0273245,1.01141,1.00569,-0.0255368,0.0137666,0.117331,0
0.084104,1.02083,1.01036,0.00731159,0.00986355,0.0993154,0
0.0776764,1.00221,1.0011,0.00202297,0.00921233,0.0959809,0
0.0389804,1.04892,1.02417,-0.00566973,0.00570886,0.075557,0
0.0474366,0.968495,0.984122,-0.0259569,0.00892106,0.0944513,0
0.0887924,0.966279,0.982995,-0.0250629,0.0094938,0.0974361,0
0.0158455,0.956722,0.978122,0.0152287,0.0125597,0.11207,0
0.0599994,1.03241,1.01608,0.0181847,0.00637043,0.079815,0
0.0193469,0.973604,0.986714,0.0274424,0.01591,0.126135,0
0.0213225,0.951127,0.975257,-0.00120146,0.0125791,0.112157,0
0.0272069,0.974195,0.987013,-0.0160132,0.0105746,0.102833,0
0.060864,1.07757,1.03806,0.0393535,0.0115613,0.107523,0
0.10055,1.07166,1.03521,-0.0151655,0.00635783,0.079736,0
0.0652093,0.979252,0.989572,-0.0415917,0.00696156,0.0834359,0
0.0601195,0.946333,0.972796,0.0311425,0.0103635,0.101801,0
0.109613,0.984882,0.992412,-0.00689615,0.0108728,0.104273,0
0.0954973,0.927121,0.962871,0.00691562,0.0135249,0.116297,0
0.0619158,0.971643,0.98572,-0.0021102,0.0105578,0.102751,0
0.0609115,1.04637,1.02292,0.0149877,0.00966825,0.0983273,0
0.0695037,1.08662,1.04241,-0.0068226,0.00655742,0.0809779,0
0.087529,1.00843,1.0042,0.0677568,0.00707377,0.0841057,0
0.0396012,1.09722,1.04748,0.0190328,0.0134455,0.115955,0
0.0683736,0.948585,0.973953,-0.016115,0.0134878,0.116137,0
0.0650416,0.95284,0.976135,-0.0185013,0.0108555,0.10419,0
0.111817,1.00249,1.00125,0.00601481,0.00867194,0.0931232,0
0.0618318,0.938156,0.968585,-0.0150654,0.00580076,0.0761627,0
0.0402667,1.02919,1.01449,0.0352563,0.00682495,0.0826133,0
0.059535,0.960063,0.979828,-0.00608377,0.00802862,0.0896026,0
0.0172715,1.03968,1.01965,0.0144287,0.00526673,0.0725722,0
0.0450044,0.985783,0.992866,-0.00937663,0.00945229,0.0972229,0
0.0773215,0.964842,0.982264,0.0296355,0.0107563,0.103713,0
0.0657672,1.0367,1.01818,0.06823,0.00601947,0.0775852,0
0.0748295,1.04553,1.02251,-0.0084647,0.00970373,0.0985075,0
0.0496891,0.917333,0.957775,-0.00985622,0.00473867,0.068838,0
0.0750659,1.05573,1.02749,0.0146799,0.0126028,0.112262,0
0.0666749,1.04643,1.02295,0.0126919,0.00475296,0.0689417,0
0.108485,0.989904,0.994939,-0.0422693,0.0113925,0.106735,0
0.0532974,0.955254,0.977371,0.00727246,0.00850081,0.0921998,0
0.0685478,1.04937,1.02439,0.0351804,0.010569,0.102805,0
0.0852966,0.945568,0.972403,0.00346947,0.00437335,0.0661313,0
0.060433,0.93364,0.96625,0.00708496,0.00699751,0.0836511,0
0.0497705,1.04115,1.02037,-0.0208032,0.00537244,0.0732969,0
0.0500981,0.925988,0.962283,0.00413545,0.00870545,0.093303,0
0.0247892,0.990282,0.995129,-0.00103386,0.0121547,0.110248,0
0.0468871,0.973544,0.986683,0.0526223,0.00689265,0.083022,0
0.104669,0.96417,0.981922,-0.00898159,0.00681555,0.0825563,0
0.0682641,1.00583,1.00291,0.0226267,0.00601536,0.0775587,0
0.0211399,1.02896,1.01438,-0.00321387,0.00798081,0.0893354,0
0.0483329,1.02795,1.01388,0.0256706,0.0101729,0.100861,0
0.0401908,1.06739,1.03315,-0.0415769,0.0169193,0.130074,0
0.0647734,1.0285,1.01415,-0.0222801,0.00751874,0.0867107,0
0.0955288,0.978314,0.989098,-0.0399015,0.0163415,0.127834,0
0.0829992,1.05134,1.02535,-0.0385902,0.00488605,0.0699003,0
0.0826928,0.970853,0.985319,-0.00889088,0.00961031,0.0980322,0
0.0348074,0.969096,0.984427,-0.0247842,0.00986096,0.0993024,0
0.065694,0.997479,0.998739,0.00976308,0.00699801,0.0836541,0
0.0397825,1.00057,1.00029,0.0213869,0.00609288,0.0780569,0
0.0878144,1.06212,1.03059,0.0239308,0.00871293,0.0933431,0
0.0417305,1.01097,1.00547,-0.0104766,0.00545731,0.0738736,0
0.0801982,1.02034,1.01012,0.00854609,0.0100735,0.100367,0
0.051475,1.00683,1.00341,-0.015761,0.0105813,0.102866,0
0.0910066,1.0152,1.00757,-0.0187026,0.00550283,0.0741811,0
0.124841,0.968531,0.98414,0.00343546,0.0121189,0.110086,0
0.0814708,1.12435,1.06035,-0.0130985,0.00764368,0.0874281,0
0.00601804,0.966313,0.983012,-0.00201869,0.0201523,0.141959,0
0.0577785,1.03324,1.01649,0.0204725,0.00593427,0.0770342,0
0.0422811,0.991697,0.99584,-0.00173699,0.0131152,0.114522,0
0.126635,0.942903,0.971032,-0.01428,0.0104892,0.102417,0
0.0384125,1.05143,1.02539,-0.026747,0.0056297,0.0750313,0
0.108338,1.13399,1.06489,-0.0147619,0.00777045,0.0881502,0
0.0171013,1.03724,1.01845,-0.0255385,0.013291,0.115287,0
0.019291,1.06835,1.03361,0.0119882,0.00995949,0.0997973,0
0.0511051,1.01781,1.00887,-0.00785204,0.00996844,0.0998421,0
0.11967,1.08697,1.04258,0.001499,0.0128767,0.113476,0
0.100331,1.00602,1.00301,-0.0417158,0.00796772,0.0892621,0
0.0758387,0.95978,0.979684,0.0292528,0.00895034,0.0946062,0
0.0380003,1.01391,1.00693,-0.0162955,0.00669221,0.0818059,0
0.0513922,1.01968,1.00979,0.013757,0.0087013,0.0932808,0
0.0277589,0.961744,0.980685,0.00548649,0.0111141,0.105423,0
0.0727406,1.03134,1.01555,-0.00559151,0.00837005,0.091488,0
0.0502342,0.924296,0.961403,-0.00349696,0.00390699,0.0625059,0
0.0434837,1.026,1.01292,0.0107555,0.0118897,0.10904,0
0.0745317,1.01266,1.00631,-0.0118768,0.0107976,0.103911,0
0.0764033,1.02435,1.0121,0.00020071,0.00480042,0.0692851,0
0.0591895,0.992736,0.996361,-0.0290508,0.0142058,0.119188,0
0.0933069,1.04975,1.02457,0.0404345,0.0123446,0.111106,0
0.0989922,1.01629,1.00811,0.00313013,0.00827008,0.09094,0
0.0495573,1.00444,1.00222,-0.0216187,0.0136317,0.116755,0
0.041875,1.02591,1.01287,-0.00954259,0.00985301,0.0992623,0
0.0272884,1.01494,1.00744,0.0186299,0.00910751,0.0954333,0
0.0795483,1.03033,1.01505,-0.0307779,0.0132161,0.114961,0
0.0289051,0.950798,0.975089,0.00797746,0.0121965,0.110438,0
0.0639817,0.994407,0.9972,0.086549,0.00647599,0.0804735,0
0.00100682,1.04269,1.02112,0.0159625,0.0114131,0.106832,0
0.0855478,1.03267,1.0162,-0.00568737,0.0135543,0.116423,0
0.060032,1.05858,1.02887,-0.026002,0.00926497,0.0962547,0
0.0203538,1.08614,1.04218,0.0264783,0.00661572,0.0813371,0
0.087543,1.02328,1.01157,0.00468621,0.00887911,0.0942291,0
0.0794502,0.921149,0.959765,0.0312893,0.00749903,0.0865969,0
0.126126,0.909883,0.953878,0.00566501,0.0164717,0.128342,0
0.0868588,0.942202,0.970671,0.0169338,0.0157389,0.125455,0
0.0934135,1.06341,1.03122,0.00176629,0.00549577,0.0741334,0
0.0747456,1.03037,1.01507,-0.0187933,0.010118,0.100588,0
0.0614696,1.07264,1.03568,-0.0346867,0.00649248,0.0805759,0
0.0890531,1.05114,1.02525,0.0234461,0.00761115,0.0872419,0
0.0452343,1.02502,1.01243,-0.0223592,0.00959106,0.097934,0
0.117982,0.962101,0.980867,0.034866,0.00754886,0.0868842,0
0.0597685,1.07062,1.03471,-0.0353668,0.00808125,0.0898958,0
0.0763689,1.09231,1.04514,0.00988344,0.00735512,0.085762,0
0.0333437,1.06639,1.03266,0.0608322,0.00620993,0.0788031,0
0.0672293,1.02596,1.0129,0.00030474,0.00865848,0.093051,0
0.0618684,0.936736,0.967851,0.0134523,0.00763588,0.0873835,0
0.066969,0.995609,0.997802,0.0458306,0.00831951,0.0912114,0
0.0941954,1.09531,1.04657,-0.00501055,0.00887729,0.0942194,0
0.0713617,1.0091,1.00454,-0.0607764,0.0124461,0.111562,0
0.1098,0.958251,0.978903,-0.0209222,0.00620625,0.0787797,0
0.0236285,0.906601,0.952156,0.00243116,0.0102838,0.101409,0
0.03208,0.961774,0.980701,0.00372737,0.00938952,0.0968996,0
0.126567,1.06583,1.03239,-0.0472272,0.011538,0.107415,0
0.0712138,1.00445,1.00222,0.000809246,0.0142,0.119164,0
0.0968034,1.00192,1.00096,-0.0357355,0.00877494,0.0936747,0
0.085286,1.01556,1.00775,0.0184323,0.0100254,0.100127,0
0.078123,0.955966,0.977735,-0.0129738,0.00425611,0.0652389,0
0.0720555,0.965197,0.982444,-0.000484566,0.00821331,0.0906273,0
0.0473419,0.947678,0.973487,-0.00483267,0.00459245,0.0677676,0
0.0843705,0.92974,0.96423,0.0371347,0.0125283,0.11193,0
0.0682918,1.06701,1.03296,0.0272214,0.0128926,0.113545,0
0.0734444,0.88697,0.941791,0.0137701,0.0109287,0.104541,0
0.0544058,0.91035,0.954123,0.0154928,0.00829465,0.0910749,0
0.0374048,1.07126,1.03502,0.0123551,0.00731357,0.0855194,0
0.0635588,0.936819,0.967894,0.0308689,0.0138854,0.117836,0
0.0425916,0.948027,0.973667,0.0500814,0.0163852,0.128005,0
0.055949,1.02873,1.01427,0.0246198,0.0180283,0.134269,0
0.0440907,1.04933,1.02437,0.0213248,0.0117005,0.108169,0
0.0630818,0.949291,0.974315,-0.0225943,0.00605012,0.0777825,0
0.0410297,0.997812,0.998905,-0.0087187,0.00961073,0.0980343,0
0.0997307,1.01726,1.00859,-0.0165262,0.00851441,0.0922736,0
0.104193,0.898898,0.948102,-0.0069737,0.00768698,0.0876754,0
0.0653369,1.0389,1.01927,0.00976072,0.00834241,0.0913368,0
0.0259928,1.0155,1.00772,-0.00829776,0.0139723,0.118204,0
0.0624999,1.07974,1.0391,0.0187251,0.00705802,0.084012,0
0.085259,1.03549,1.01759,-0.0172804,0.0176721,0.132936,0
0.0485184,0.985522,0.992734,-0.00847608,0.00645162,0.080322,0
0.106665,1.04342,1.02148,0.0722841,0.00844844,0.0919154,0
0.0768689,0.958792,0.979179,0.00251109,0.00365592,0.0604642,0
0.0471044,0.990243,0.99511,-0.0225735,0.0096334,0.0981499,0
0.0403109,1.00403,1.00201,-0.0293302,0.0130381,0.114185,0
0.0492565,0.99075,0.995364,-0.0273205,0.00772257,0.0878782,0
0.056764,1.02145,1.01067,0.0211133,0.0134824,0.116114,0
0.0505048,1.00343,1.00172,0.0293015,0.0150088,0.12251,0
0.0311872,1.0289,1.01435,-0.0283395,0.0142962,0.119567,0
0.0738892,1.03411,1.01691,0.0260008,0.00974737,0.0987287,0
0.0731794,0.943402,0.971289,0.035211,0.0103969,0.101965,0
0.0683169,0.979701,0.989799,0.00516446,0.0112408,0.106023,0
0.0899088,1.05542,1.02734,-0.0209646,0.0108533,0.104179,0
0.0319528,0.951125,0.975257,0.0315482,0.0144536,0.120223,0
0.0663122,1.07493,1.03679,-0.0427027,0.0078532,0.0886183,0
0.0952372,1.087,1.04259,-0.0339539,0.00794605,0.0891406,0
0.0295666,1.09566,1.04674,0.0368099,0.00830501,0.0911318,0
0.063191,0.975443,0.987645,0.0407743,0.00690983,0.0831254,0
0.0925965,1.01159,1.00578,0.022954,0.00722726,0.0850133,0
0.0297378,1.0395,1.01956,-0.0161662,0.00797215,0.0892869,0
0.0888648,0.97698,0.988423,-0.00168075,0.00720572,0.0848865,0
0.0763042,1.08142,1.03991,0.0187843,0.0100121,0.10006,0
0.0921145,0.975443,0.987645,0.0110901,0.00698933,0.0836022,0
0.0991431,0.990774,0.995376,-0.00327606,0.00595177,0.0771477,0
0.0733812,0.981746,0.990831,0.0167062,0.00889285,0.0943019,0
0.0196907,1.08813,1.04313,-0.0172756,0.00944795,0.0972006,0
0.0867563,1.08665,1.04242,-0.00462131,0.00774467,0.0880038,0
0.106228,0.978513,0.989198,0.0051701,0.00969374,0.0984568,0
0.0580749,1.00512,1.00256,0.0155169,0.0108502,0.104164,0
0.0521607,1.03478,1.01724,-0.00709692,0.00808332,0.0899073,0
0.0476965,0.980815,0.990361,0.0107253,0.00693405,0.0832709,0
0.102701,0.963909,0.981789,0.0431486,0.0123581,0.111167,0
0.0772698,0.980238,0.99007,-0.0275944,0.00767264,0.0875936,0
0.018409,0.947508,0.9734,-0.0160182,0.0188675,0.137359,0
0.0411295,1.02997,1.01488,-0.00829334,0.0147893,0.121611,0
0.0811246,1.03041,1.01509,-0.044074,0.00859559,0.0927124,0
0.0633566,0.969194,0.984477,0.0289197,0.00463751,0.0680993,0
0.0780523,1.02495,1.0124,-0.0253651,0.0111101,0.105405,0
0.112795,0.995018,0.997506,-0.00432629,0.00575881,0.0758868,0
0.0933908,1.07496,1.0368,0.00211927,0.0147719,0.12154,0
0.040311,1.02719,1.0135,0.00231819,0.00557852,0.0746895,0
0.0353324,1.09014,1.0441,-0.0215992,0.00967415,0.0983572,0
0.0719633,0.950252,0.974809,-0.0077542,0.0118946,0.109062,0
0.066613,0.947233,0.973259,-0.00446213,0.00825573,0.090861,0
0.0924684,0.991451,0.995716,-0.00545175,0.0125707,0.112119,0
0.0733707,1.0511,1.02523,0.0342094,0.00849496,0.0921681,0
0.0816563,1.0105,1.00524,-0.00309756,0.0101189,0.100592,0
0.0390315,0.985969,0.99296,-0.014353,0.00623103,0.0789369,0
0.0493655,0.871185,0.933373,-0.00277707,0.00546913,0.0739536,0
0.0212351,1.05206,1.0257,0.0308947,0.0136164,0.116689,0
-0.0184733,1.00003,1.00001,0.000867433,0.0141893,0.119119,0
0.0467581,1.00486,1.00243,0.00158166,0.00644283,0.0802672,0
0.0510897,1.03676,1.01821,-0.00971895,0.00762531,0.087323,0
0.0684456,0.915807,0.956978,-0.00716324,0.00844663,0.0919055,0
0.0588217,1.08951,1.0438,0.0137979,0.0111004,0.105358,0
0.0939042,1.00437,1.00218,-0.0115488,0.00852602,0.0923365,0
0.0787231,1.01969,1.0098,0.0111637,0.00983667,0.09918,0
0.0728207,0.923156,0.96081,0.0377776,0.008517,0.0922876,0
0.0295753,0.976112,0.987984,0.0286036,0.00994151,0.0997071,0
0.128388,1.04788,1.02366,0.00783358,0.00852314,0.0923209,0
0.0907799,1.00035,1.00017,-0.0221553,0.00637219,0.079826,0
0.0765617,0.973194,0.986506,-0.0112267,0.00602532,0.0776229,0
